"Column1","Column2","Column3","Column4","Column5","Column6","Column7","Column8","Column9","Column10","Column11","Column12","Column13","Column14"
"0.6526334"," 1.124781"," 0.52968794"," 1.7860594"," 0.94653344"," 0.5683833","3","3","3","3","1","1","1","73.435"
"1.0259504"," 0.51580733"," 0.5147983"," 0.52823234"," 0.8710456"," 1.2992964","2","2","2","2","2","1","2","115.409"
"0.9221706"," 0.5220263"," 1.4395515"," 1.3253641"," 1.3411419"," 1.1399356","1","1","1","1","2","1","1","81.16"
"1.0656109"," 0.66601926"," 0.92464745"," 1.0459162"," 1.5067978"," 0.6855408","3","3","3","3","2","1","2","50.3871"
"1.8892413"," 0.5122273"," 1.5160495"," 1.7346067"," 0.8558812"," 0.78928554","3","3","3","3","1","1","1","58.6829"
"1.997238"," 1.7825378"," 0.92339945"," 1.1993629"," 1.5616453"," 1.5271741","1","1","1","1","2","1","2","19.5401"
"1.8892413"," 1.721343"," 1.2775071"," 1.7346067"," 0.8558812"," 1.6511346","1","1","1","1","2","1","1","20.5278"
"1.0259504"," 0.83979297"," 1.622819"," 1.7391223"," 0.84838986"," 1.2992964","2","2","2","2","1","1","1","22.663"
"1.8892413"," 1.7825378"," 1.0777811"," 1.1993629"," 1.5616453"," 1.5271741","1","1","1","1","2","1","1","20.0818"
"1.0800521"," 1.7825378"," 1.4395515"," 1.4011981"," 0.62974787"," 0.5523163","3","3","3","3","1","1","2","94.8459"
"1.5643475"," 1.714532"," 1.5905956"," 0.6473985"," 0.62974787"," 1.483274","1","1","1","1","2","1","1","23.7174"
"1.0656109"," 1.7382654"," 0.9247358"," 0.5226507"," 1.5227938"," 1.6115335","3","3","3","3","2","1","2","25.301"
"1.465861"," 1.2541834"," 1.1548662"," 1.3632176"," 1.4733212"," 0.84609276","1","1","1","1","2","1","1","30.6944"
"1.4814429"," 1.3672522"," 0.52968794"," 1.7860594"," 0.9500945"," 1.1360939","1","1","1","1","1","1","2","28.5611"
"1.3132846"," 1.2541834"," 1.1548662"," 1.3081598"," 0.7640125"," 1.4217829","1","1","1","1","1","1","2","32.6027"
"1.6401603"," 1.7248085"," 0.92464745"," 1.5813239"," 1.4504249"," 1.4348764","3","3","3","3","2","1","1","28.1343"
"1.7066453"," 1.2541834"," 1.622819"," 1.3081598"," 0.7640125"," 1.4217829","1","1","1","1","1","1","2","28.0204"
"1.0656109"," 1.7382654"," 1.4728096"," 0.9712914"," 1.5227938"," 1.6115335","3","3","3","3","1","1","1","25.301"
"1.5727317"," 1.4866219"," 1.0660036"," 1.4928069"," 0.7929671"," 0.84609276","1","1","1","1","1","1","1","25.9292"
"1.978555"," 1.7402167"," 0.5190059"," 0.6473985"," 1.5885582"," 1.4348764","3","3","3","3","1","1","1","26.7634"
"1.978555"," 1.9164095"," 1.5216515"," 1.7178583"," 1.3411419"," 0.8054476","1","1","1","1","1","1","2","18.9093"
"1.4423594"," 0.76420975"," 0.81041974"," 1.877902"," 1.178458"," 1.3071651","3","3","3","3","1","1","1","34.4884"
"1.3707975"," 1.0067575"," 1.2634172"," 1.0105162"," 0.8321742"," 1.9941697","1","1","1","1","1","1","2","37.1424"
"0.7654022"," 1.9055161"," 0.92464745"," 1.0459162"," 1.150152"," 1.129103","3","3","3","3","1","1","1","37.9652"
"1.5727317"," 1.4866219"," 1.622819"," 1.2705914"," 0.7640125"," 1.5086231","1","1","1","1","1","1","1","25.9292"
"1.3598316"," 1.4866219"," 1.5588266"," 1.7519423"," 1.1597742"," 1.2885244","3","3","3","3","1","1","2","35.108"
"1.4814429"," 1.5224991"," 0.52968794"," 1.7860594"," 0.9500945"," 0.72609794","1","1","1","1","1","1","2","26.9285"
"1.6825376"," 1.3049912"," 1.4576664"," 0.69391704"," 1.282494"," 0.6162851","1","1","1","1","1","1","1","27.5088"
"1.6817708"," 1.3091906"," 1.0448587"," 1.2941773"," 0.8558812"," 0.6162851","1","1","1","1","2","1","2","27.4598"
"0.6526334"," 1.124781"," 0.52968794"," 1.7860594"," 0.94653344"," 0.5683833","3","3","3","3","1","1","1","73.435"
"0.9221706"," 0.5220263"," 1.4395515"," 1.3253641"," 1.3411419"," 1.1399356","1","1","1","1","2","1","1","81.16"
"1.0259504"," 0.51580733"," 0.5147983"," 0.52823234"," 0.8710456"," 1.2992964","2","2","2","2","2","1","2","115.409"
"1.1044719"," 1.5866754"," 0.92464745"," 0.9134891"," 0.8710456"," 1.2992964","3","3","3","3","2","1","2","43.4928"
"1.8892413"," 0.5122273"," 1.5160495"," 1.7346067"," 0.8558812"," 0.78928554","3","3","3","3","1","1","1","58.6829"
"1.997238"," 1.7825378"," 0.92339945"," 1.1993629"," 1.5616453"," 1.5271741","1","1","1","1","2","1","2","19.5401"
"1.8892413"," 1.721343"," 1.2775071"," 1.7346067"," 0.8558812"," 1.6511346","1","1","1","1","2","1","1","20.5278"
"1.0259504"," 0.83979297"," 1.622819"," 1.7391223"," 0.84838986"," 1.2992964","2","2","2","2","1","1","1","22.663"
"1.8892413"," 1.7825378"," 1.0777811"," 1.1993629"," 1.5616453"," 1.5271741","1","1","1","1","2","1","1","20.0818"
"1.5192666"," 1.7368252"," 1.5552932"," 0.81753695"," 1.5012903"," 0.6298305","1","1","1","1","1","1","2","23.9713"
"1.0800521"," 1.7825378"," 1.4395515"," 1.4011981"," 0.62974787"," 0.5523163","3","3","3","3","1","1","2","94.8459"
"1.0259504"," 0.83979297"," 1.622819"," 1.7391223"," 0.84838986"," 1.2992964","2","2","2","2","1","1","1","22.663"
"1.8892413"," 1.7825378"," 1.0777811"," 1.1993629"," 1.5616453"," 1.5271741","1","1","1","1","2","1","1","20.0818"
"1.978555"," 1.9164095"," 1.5216515"," 1.903172"," 1.1187112"," 1.3471876","1","1","1","1","1","1","2","18.9093"
"1.5643475"," 1.714532"," 1.5905956"," 0.6473985"," 0.62974787"," 1.483274","1","1","1","1","2","1","1","23.7174"
"1.465861"," 1.2541834"," 1.1548662"," 1.3632176"," 1.4733212"," 0.84609276","1","1","1","1","2","1","1","30.6944"
"1.4814429"," 1.3672522"," 0.52968794"," 1.7860594"," 0.9500945"," 1.1360939","1","1","1","1","1","1","2","28.5611"
"1.3132846"," 1.2541834"," 1.1548662"," 1.3081598"," 0.7640125"," 1.4217829","1","1","1","1","1","1","2","32.6027"
"1.6401603"," 1.7248085"," 0.92464745"," 1.5813239"," 1.4504249"," 1.4348764","3","3","3","3","2","1","1","28.1343"
"1.7066453"," 1.2541834"," 1.622819"," 1.3081598"," 0.7640125"," 1.4217829","1","1","1","1","1","1","2","28.0204"
"1.5727317"," 1.4866219"," 1.0660036"," 1.4928069"," 0.7929671"," 0.84609276","1","1","1","1","1","1","1","25.9292"
"1.978555"," 1.9164095"," 1.5216515"," 1.7178583"," 1.3411419"," 0.8054476","1","1","1","1","1","1","2","18.9093"
"1.0656109"," 1.7382654"," 0.9247358"," 0.5226507"," 1.5227938"," 1.6115335","3","3","3","3","2","1","2","25.301"
"1.978555"," 1.7402167"," 0.5190059"," 0.6473985"," 1.5885582"," 1.4348764","3","3","3","3","1","1","1","26.7634"
"0.98284185"," 0.83979297"," 1.622819"," 1.435314"," 1.8107989"," 1.4241308","1","1","1","1","2","1","2","51.3306"
"0.7654022"," 1.9055161"," 0.92464745"," 1.0459162"," 1.150152"," 1.129103","3","3","3","3","1","1","1","37.9652"
"1.4423594"," 0.76420975"," 0.81041974"," 1.877902"," 1.178458"," 1.3071651","3","3","3","3","1","1","1","34.4884"
"1.5727317"," 1.4866219"," 1.622819"," 1.2705914"," 0.7640125"," 1.5086231","1","1","1","1","1","1","1","25.9292"
"1.4814429"," 1.5224991"," 0.52968794"," 1.7860594"," 0.9500945"," 0.72609794","1","1","1","1","1","1","2","26.9285"
"1.6825376"," 1.3049912"," 1.4576664"," 0.69391704"," 1.282494"," 0.6162851","1","1","1","1","1","1","1","27.5088"
"1.0111053"," 1.7575258"," 0.92464745"," 1.2562171"," 1.0085052"," 1.4348764","3","3","3","3","2","1","1","36.7362"
"1.6817708"," 1.3091906"," 1.0448587"," 1.2941773"," 0.8558812"," 0.6162851","1","1","1","1","2","1","2","27.4598"
"1.0259504"," 0.51580733"," 0.5147983"," 0.52823234"," 0.8710456"," 1.2992964","2","2","2","2","2","1","2","115.409"
"0.9221706"," 0.5220263"," 1.4395515"," 1.3253641"," 1.3411419"," 1.1399356","1","1","1","1","2","1","1","81.16"
"1.465861"," 1.7309555"," 1.1548662"," 1.3632176"," 1.4733212"," 0.84609276","1","1","1","1","1","1","2","24.9843"
"1.0656109"," 1.7382654"," 1.4728096"," 0.9712914"," 1.5227938"," 1.6115335","3","3","3","3","1","1","1","25.301"
"1.3707975"," 1.0067575"," 1.2634172"," 1.0105162"," 0.8321742"," 1.9941697","1","1","1","1","1","1","2","37.1424"
"1.8892413"," 0.5122273"," 1.5160495"," 1.7346067"," 0.8558812"," 0.78928554","3","3","3","3","1","1","1","58.6829"
"1.997238"," 1.7825378"," 0.92339945"," 1.1993629"," 1.5616453"," 1.5271741","1","1","1","1","2","1","2","19.5401"
"1.8892413"," 1.721343"," 1.2775071"," 1.7346067"," 0.8558812"," 1.6511346","1","1","1","1","2","1","1","20.5278"
"1.0800521"," 1.7825378"," 1.4395515"," 1.4011981"," 0.62974787"," 0.5523163","3","3","3","3","1","1","2","94.8459"
"1.978555"," 1.9164095"," 1.5216515"," 1.7178583"," 1.3411419"," 0.8054476","1","1","1","1","1","1","2","18.9093"
"1.5643475"," 1.714532"," 1.5905956"," 0.6473985"," 0.62974787"," 1.483274","1","1","1","1","2","1","1","23.7174"
"1.465861"," 1.7309555"," 1.1548662"," 1.3632176"," 1.4733212"," 0.84609276","1","1","1","1","1","1","2","24.9843"
"1.465861"," 1.2541834"," 1.1548662"," 1.3632176"," 1.4733212"," 0.84609276","1","1","1","1","2","1","1","30.6944"
"1.4814429"," 1.3672522"," 0.52968794"," 1.7860594"," 0.9500945"," 1.1360939","1","1","1","1","1","1","2","28.5611"
"1.3132846"," 1.2541834"," 1.1548662"," 1.3081598"," 0.7640125"," 1.4217829","1","1","1","1","1","1","2","32.6027"
"1.6401603"," 1.7248085"," 0.92464745"," 1.5813239"," 1.4504249"," 1.4348764","3","3","3","3","2","1","1","28.1343"
"1.7066453"," 1.2541834"," 1.622819"," 1.3081598"," 0.7640125"," 1.4217829","1","1","1","1","1","1","2","28.0204"
"1.0656109"," 1.7382654"," 1.4728096"," 0.9712914"," 1.5227938"," 1.6115335","3","3","3","3","1","1","1","25.301"
"1.5727317"," 1.4866219"," 1.622819"," 1.2705914"," 0.7640125"," 1.5086231","1","1","1","1","1","1","1","25.9292"
"1.0259504"," 0.51580733"," 0.5147983"," 0.52823234"," 0.8710456"," 1.2992964","2","2","2","2","2","1","2","115.409"
"1.0656109"," 1.7382654"," 0.9247358"," 0.5226507"," 1.5227938"," 1.6115335","3","3","3","3","2","1","2","25.301"
"1.978555"," 1.7402167"," 0.5190059"," 0.6473985"," 1.5885582"," 1.4348764","3","3","3","3","1","1","1","26.7634"
"1.4423594"," 0.76420975"," 0.81041974"," 1.877902"," 1.178458"," 1.3071651","3","3","3","3","1","1","1","34.4884"
"1.3707975"," 1.0067575"," 1.2634172"," 1.0105162"," 0.8321742"," 1.9941697","1","1","1","1","1","1","2","37.1424"
"1.5727317"," 1.4866219"," 1.0660036"," 1.4928069"," 0.7929671"," 0.84609276","1","1","1","1","1","1","1","25.9292"
"1.0111053"," 1.7575258"," 0.92464745"," 1.2562171"," 1.0085052"," 1.4348764","3","3","3","3","2","1","1","36.7362"
"1.4814429"," 1.5224991"," 0.52968794"," 1.7860594"," 0.9500945"," 0.72609794","1","1","1","1","1","1","2","26.9285"
"1.6825376"," 1.3049912"," 1.4576664"," 0.69391704"," 1.282494"," 0.6162851","1","1","1","1","1","1","1","27.5088"
"1.8892413"," 0.5122273"," 1.5160495"," 1.7346067"," 0.8558812"," 0.78928554","3","3","3","3","1","1","1","58.6829"
"1.6817708"," 1.3091906"," 1.0448587"," 1.2941773"," 0.8558812"," 0.6162851","1","1","1","1","2","1","2","27.4598"
"1.978555"," 1.9164095"," 1.5216515"," 1.903172"," 1.1187112"," 1.3471876","1","1","1","1","1","1","2","18.9093"
"0.9221706"," 0.5220263"," 1.4395515"," 1.3253641"," 1.3411419"," 1.1399356","1","1","1","1","2","1","1","81.16"
"1.0259504"," 0.83979297"," 1.5216515"," 1.2144094"," 1.2413642"," 1.3471876","1","1","1","1","2","1","1","50.0943"
"0.98284185"," 0.83979297"," 1.622819"," 1.435314"," 1.8107989"," 1.4241308","1","1","1","1","2","1","2","51.3306"
"1.997238"," 1.7825378"," 0.92339945"," 1.1993629"," 1.5616453"," 1.5271741","1","1","1","1","2","1","2","19.5401"
"1.8892413"," 1.721343"," 1.2775071"," 1.7346067"," 0.8558812"," 1.6511346","1","1","1","1","2","1","1","20.5278"
"1.0259504"," 0.83979297"," 1.622819"," 1.7391223"," 0.84838986"," 1.2992964","2","2","2","2","1","1","1","22.663"
"1.8892413"," 1.7825378"," 1.0777811"," 1.1993629"," 1.5616453"," 1.5271741","1","1","1","1","2","1","1","20.0818"
"1.0800521"," 1.7825378"," 1.4395515"," 1.4011981"," 0.62974787"," 0.5523163","3","3","3","3","1","1","2","94.8459"
"1.8892413"," 1.7825378"," 1.0777811"," 1.1993629"," 1.5616453"," 1.5271741","1","1","1","1","2","1","1","20.0818"
"1.978555"," 1.9164095"," 1.5216515"," 1.903172"," 1.1187112"," 1.3471876","1","1","1","1","1","1","2","18.9093"
"1.5643475"," 1.714532"," 1.5905956"," 0.6473985"," 0.62974787"," 1.483274","1","1","1","1","2","1","1","23.7174"
"1.465861"," 1.7309555"," 1.1548662"," 1.3632176"," 1.4733212"," 0.84609276","1","1","1","1","1","1","2","24.9843"
"1.4814429"," 1.3672522"," 0.52968794"," 1.7860594"," 0.9500945"," 1.1360939","1","1","1","1","1","1","2","28.5611"
"1.6401603"," 1.7248085"," 0.92464745"," 1.5813239"," 1.4504249"," 1.4348764","3","3","3","3","2","1","1","28.1343"
"1.7066453"," 1.2541834"," 1.622819"," 1.3081598"," 0.7640125"," 1.4217829","1","1","1","1","1","1","2","28.0204"
"1.5727317"," 1.4866219"," 1.622819"," 1.2705914"," 0.7640125"," 1.5086231","1","1","1","1","1","1","1","25.9292"
"1.0656109"," 1.7382654"," 0.9247358"," 0.5226507"," 1.5227938"," 1.6115335","3","3","3","3","2","1","2","25.301"
"1.0200895"," 1.2541834"," 1.622819"," 1.8774397"," 0.6122446"," 1.4217829","1","1","1","1","1","1","1","39.2336"
"1.0259504"," 0.51580733"," 0.5147983"," 0.52823234"," 0.8710456"," 1.2992964","2","2","2","2","2","1","2","115.409"
"1.0656109"," 1.7382654"," 1.4728096"," 0.9712914"," 1.5227938"," 1.6115335","3","3","3","3","1","1","1","25.301"
"1.978555"," 1.7402167"," 0.5190059"," 0.6473985"," 1.5885582"," 1.4348764","3","3","3","3","1","1","1","26.7634"
"1.4423594"," 0.76420975"," 0.81041974"," 1.877902"," 1.178458"," 1.3071651","3","3","3","3","1","1","1","34.4884"
"1.5727317"," 1.4866219"," 1.0660036"," 1.4928069"," 0.7929671"," 0.84609276","1","1","1","1","1","1","1","25.9292"
"1.0111053"," 1.7575258"," 0.92464745"," 1.2562171"," 1.0085052"," 1.4348764","3","3","3","3","2","1","1","36.7362"
"1.4814429"," 1.5224991"," 0.52968794"," 1.7860594"," 0.9500945"," 0.72609794","1","1","1","1","1","1","2","26.9285"
"1.6825376"," 1.3049912"," 1.4576664"," 0.69391704"," 1.282494"," 0.6162851","1","1","1","1","1","1","1","27.5088"
"1.8892413"," 0.5122273"," 1.5160495"," 1.7346067"," 0.8558812"," 0.78928554","3","3","3","3","1","1","1","58.6829"
"1.6817708"," 1.3091906"," 1.0448587"," 1.2941773"," 0.8558812"," 0.6162851","1","1","1","1","2","1","2","27.4598"
"0.98284185"," 0.83979297"," 1.622819"," 1.435314"," 1.8107989"," 1.4241308","1","1","1","1","2","1","2","51.3306"
"1.978555"," 1.9164095"," 1.5216515"," 1.7178583"," 1.3411419"," 0.8054476","1","1","1","1","1","1","2","18.9093"
"0.9221706"," 0.5220263"," 1.4395515"," 1.3253641"," 1.3411419"," 1.1399356","1","1","1","1","2","1","1","81.16"
"1.0259504"," 1.8360362"," 1.622819"," 1.0392413"," 1.178458"," 1.4848956","3","3","3","3","1","1","1","31.9352"
"1.0259504"," 0.83979297"," 1.5216515"," 1.2144094"," 1.2413642"," 1.3471876","1","1","1","1","2","1","1","50.0943"
"1.3132846"," 1.2541834"," 1.1548662"," 1.3081598"," 0.7640125"," 1.4217829","1","1","1","1","1","1","2","32.6027"
"1.997238"," 1.7825378"," 0.92339945"," 1.1993629"," 1.5616453"," 1.5271741","1","1","1","1","2","1","2","19.5401"
"1.8892413"," 1.721343"," 1.2775071"," 1.7346067"," 0.8558812"," 1.6511346","1","1","1","1","2","1","1","20.5278"
"1.0259504"," 0.83979297"," 1.622819"," 1.7391223"," 0.84838986"," 1.2992964","2","2","2","2","1","1","1","22.663"
"1.0800521"," 1.7825378"," 1.4395515"," 1.4011981"," 0.62974787"," 0.5523163","3","3","3","3","1","1","2","94.8459"
"1.8892413"," 1.7825378"," 1.0777811"," 1.1993629"," 1.5616453"," 1.5271741","1","1","1","1","2","1","1","20.0818"
"1.978555"," 1.9164095"," 1.5216515"," 1.903172"," 1.1187112"," 1.3471876","1","1","1","1","1","1","2","18.9093"
"1.5643475"," 1.714532"," 1.5905956"," 0.6473985"," 0.62974787"," 1.483274","1","1","1","1","2","1","1","23.7174"
"1.465861"," 1.7309555"," 1.1548662"," 1.3632176"," 1.4733212"," 0.84609276","1","1","1","1","1","1","2","24.9843"
"1.4814429"," 1.3672522"," 0.52968794"," 1.7860594"," 0.9500945"," 1.1360939","1","1","1","1","1","1","2","28.5611"
"1.6401603"," 1.7248085"," 0.92464745"," 1.5813239"," 1.4504249"," 1.4348764","3","3","3","3","2","1","1","28.1343"
"1.7066453"," 1.2541834"," 1.622819"," 1.3081598"," 0.7640125"," 1.4217829","1","1","1","1","1","1","2","28.0204"
"1.5727317"," 1.4866219"," 1.622819"," 1.2705914"," 0.7640125"," 1.5086231","1","1","1","1","1","1","1","25.9292"
"1.0656109"," 1.7382654"," 0.9247358"," 0.5226507"," 1.5227938"," 1.6115335","3","3","3","3","2","1","2","25.301"
"1.0200895"," 1.2541834"," 1.622819"," 1.8774397"," 0.6122446"," 1.4217829","1","1","1","1","1","1","1","39.2336"
"1.0259504"," 0.51580733"," 0.5147983"," 0.52823234"," 0.8710456"," 1.2992964","2","2","2","2","2","1","2","115.409"
"1.0656109"," 1.7382654"," 1.4728096"," 0.9712914"," 1.5227938"," 1.6115335","3","3","3","3","1","1","1","25.301"
"1.978555"," 1.7402167"," 0.5190059"," 0.6473985"," 1.5885582"," 1.4348764","3","3","3","3","1","1","1","26.7634"
"1.4423594"," 0.76420975"," 0.81041974"," 1.877902"," 1.178458"," 1.3071651","3","3","3","3","1","1","1","34.4884"
"1.5727317"," 1.4866219"," 1.0660036"," 1.4928069"," 0.7929671"," 0.84609276","1","1","1","1","1","1","1","25.9292"
"1.0111053"," 1.7575258"," 0.92464745"," 1.2562171"," 1.0085052"," 1.4348764","3","3","3","3","2","1","1","36.7362"
"1.4814429"," 1.5224991"," 0.52968794"," 1.7860594"," 0.9500945"," 0.72609794","1","1","1","1","1","1","2","26.9285"
"1.6825376"," 1.3049912"," 1.4576664"," 0.69391704"," 1.282494"," 0.6162851","1","1","1","1","1","1","1","27.5088"
"1.8892413"," 0.5122273"," 1.5160495"," 1.7346067"," 0.8558812"," 0.78928554","3","3","3","3","1","1","1","58.6829"
"1.6817708"," 1.3091906"," 1.0448587"," 1.2941773"," 0.8558812"," 0.6162851","1","1","1","1","2","1","2","27.4598"
"0.98284185"," 0.83979297"," 1.622819"," 1.435314"," 1.8107989"," 1.4241308","1","1","1","1","2","1","2","51.3306"
"1.978555"," 1.9164095"," 1.5216515"," 1.7178583"," 1.3411419"," 0.8054476","1","1","1","1","1","1","2","18.9093"
"0.9221706"," 0.5220263"," 1.4395515"," 1.3253641"," 1.3411419"," 1.1399356","1","1","1","1","2","1","1","81.16"
"1.0259504"," 1.8360362"," 1.622819"," 1.0392413"," 1.178458"," 1.4848956","3","3","3","3","1","1","1","31.9352"
"1.0259504"," 0.83979297"," 1.5216515"," 1.2144094"," 1.2413642"," 1.3471876","1","1","1","1","2","1","1","50.0943"
"1.3132846"," 1.2541834"," 1.1548662"," 1.3081598"," 0.7640125"," 1.4217829","1","1","1","1","1","1","2","32.6027"
"1.997238"," 1.7825378"," 0.92339945"," 1.1993629"," 1.5616453"," 1.5271741","1","1","1","1","2","1","2","19.5401"
"1.8892413"," 1.721343"," 1.2775071"," 1.7346067"," 0.8558812"," 1.6511346","1","1","1","1","2","1","1","20.5278"
"1.0259504"," 0.83979297"," 1.622819"," 1.7391223"," 0.84838986"," 1.2992964","2","2","2","2","1","1","1","22.663"
"1.0800521"," 1.7825378"," 1.4395515"," 1.4011981"," 0.62974787"," 0.5523163","3","3","3","3","1","1","2","94.8459"
"1.978555"," 1.9164095"," 1.5216515"," 1.7178583"," 1.3411419"," 0.8054476","1","1","1","1","1","1","2","18.9093"
"1.5643475"," 1.714532"," 1.5905956"," 0.6473985"," 0.62974787"," 1.483274","1","1","1","1","2","1","1","23.7174"
"1.465861"," 1.7309555"," 1.1548662"," 1.3632176"," 1.4733212"," 0.84609276","1","1","1","1","1","1","2","24.9843"
"1.0259504"," 1.8360362"," 1.622819"," 1.0392413"," 1.178458"," 1.4848956","3","3","3","3","1","1","1","31.9352"
"1.4814429"," 1.3672522"," 0.52968794"," 1.7860594"," 0.9500945"," 1.1360939","1","1","1","1","1","1","2","28.5611"
"1.0259504"," 0.83979297"," 1.5216515"," 1.2144094"," 1.2413642"," 1.3471876","1","1","1","1","2","1","1","50.0943"
"1.6401603"," 1.7248085"," 0.92464745"," 1.5813239"," 1.4504249"," 1.4348764","3","3","3","3","2","1","1","28.1343"
"1.7066453"," 1.2541834"," 1.622819"," 1.3081598"," 0.7640125"," 1.4217829","1","1","1","1","1","1","2","28.0204"
"1.5727317"," 1.4866219"," 1.622819"," 1.2705914"," 0.7640125"," 1.5086231","1","1","1","1","1","1","1","25.9292"
"1.0656109"," 1.7382654"," 1.4728096"," 0.9712914"," 1.5227938"," 1.6115335","3","3","3","3","1","1","1","25.301"
"1.0259504"," 0.51580733"," 0.5147983"," 0.52823234"," 0.8710456"," 1.2992964","2","2","2","2","2","1","2","115.409"
"1.0656109"," 1.7382654"," 0.9247358"," 0.5226507"," 1.5227938"," 1.6115335","3","3","3","3","2","1","2","25.301"
"1.3132846"," 1.2541834"," 1.1548662"," 1.3081598"," 0.7640125"," 1.4217829","1","1","1","1","1","1","2","32.6027"
"1.0259504"," 0.83979297"," 1.8444159"," 1.2144094"," 0.8009547"," 1.3471876","3","3","3","3","1","1","1","46.4497"
"1.978555"," 1.7402167"," 0.5190059"," 0.6473985"," 1.5885582"," 1.4348764","3","3","3","3","1","1","1","26.7634"
"1.4423594"," 0.76420975"," 0.81041974"," 1.877902"," 1.178458"," 1.3071651","3","3","3","3","1","1","1","34.4884"
"1.5727317"," 1.4866219"," 1.0660036"," 1.4928069"," 0.7929671"," 0.84609276","1","1","1","1","1","1","1","25.9292"
"1.4814429"," 1.5224991"," 0.52968794"," 1.7860594"," 0.9500945"," 0.72609794","1","1","1","1","1","1","2","26.9285"
"1.6825376"," 1.3049912"," 1.4576664"," 0.69391704"," 1.282494"," 0.6162851","1","1","1","1","1","1","1","27.5088"
"1.8892413"," 0.5122273"," 1.5160495"," 1.7346067"," 0.8558812"," 0.78928554","3","3","3","3","1","1","1","58.6829"
"1.6817708"," 1.3091906"," 1.0448587"," 1.2941773"," 0.8558812"," 0.6162851","1","1","1","1","2","1","2","27.4598"
"1.978555"," 1.9164095"," 1.5216515"," 1.903172"," 1.1187112"," 1.3471876","1","1","1","1","1","1","2","18.9093"
